corpus,qid,label,count,lat,lon
de,Q257785,Kızılırmak River,1,41.734166666667,35.956388888889
de,Q200133,Chalkida,1,38.46354,23.60284
de,Q47585,Garda,1,45.5725,10.671666666667
de,Q46870,Bardolino,1,45.551666666667,10.721388888889
de,Q869513,Santa Maria del Popolo,1,41.91138888888889,12.47638888888889
de,Q105142,Manerba del Garda,1,45.549722222222,10.551388888889
de,Q502597,Gräfenberg,1,49.644444444444,11.249444444444
de,Q749619,Gaino,1,45.654722222222,10.613888888889
de,Q290549,National Museum of Capodimonte,1,40.86699,14.250346
de,Q678313,Villa Borghese gardens,1,41.913647,12.485104
de,Q18448641,Sant'Elmo,1,39.21481,9.56508
de,Q1071579,Chiaia,1,40.83416667,14.22583333
de,Q16144,Province of Brescia,1,45.538888888889,10.219444444444
de,Q68203,Ponte Tresa,1,45.9702,8.85911
de,Q112019,Sirmione,1,45.469444444444,10.606111111111
de,Q7232177,Porto di Ripetta,1,41.905108,12.47504
de,Q186282,Basilica di Santa Maria Maggiore,1,41.8975,12.498611111111
de,Q95139,Sant'Agostino,1,44.7919838,11.3868521
de,Q1625898,Oxeia,1,38.302,21.109
de,Q100040,Camposanto,1,44.79891705,11.15443575
de,Q278221,Berchtesgaden,1,47.631388888889,13.004166666667
de,Q156715,Königssee,1,47.55,12.975
de,Q1385407,Gotzenalm,1,47.5372,12.9961
de,Q1145261,Basilica of Superga,1,45.08062,7.767366
de,Q3909291,Port of Sorrento,1,40.62922,14.37488
de,Q192784,Trajan's Column,1,41.895833333333,12.484166666667
de,Q1866448,Passer,1,46.68333333,11.16666667
de,Q1654198,Tirol Castle,1,46.694494,11.144793
de,Q51865,Fasano,1,40.833333333333,17.366666666667
de,Q33060531,Sant'Agnese,1,43.482309,11.231967
de,Q1236912,Pizzofalcone,1,40.83229586,14.24649954
de,Q63785,Piazza Colonna,1,41.901056,12.479917
de,Q2579746,Piazza di Monte Citorio,1,41.90083333,12.47861111
de,Q213678,Vatican Library,1,41.904722222222,12.454444444444
de,Q677140,River Ponale,1,45.86128,10.832795
de,Q1407745,Lago di Ledro,1,45.876666666667,10.750555555556
de,Q47821,Malcesine,1,45.766666666667,10.816666666667
de,Q1438745,Fort Saint Elmo,1,35.901944444444,14.518611111111
de,Q246317,Sant'Antonino,1,42.589166666667,8.905
de,Q1261544,Palazzo del Te,1,45.147554,10.786583
de,Q6221,Brescia,1,45.538888888889,10.220280555556
de,Q3411468,Paganos,1,42.55865,-2.60478
de,Q503352,Kreuth,1,47.65,11.75
de,Q1809794,Sant'Andrea delle Fratte,1,41.903627777778,12.483552777778
de,Q1235874,Leidenberg,1,49.2814,10.1747
de,Q15807264,Edenburg,1,47.647289,8.576417
de,Q2222874,Zanzibar City,1,-6.1666666666667,39.2
de,Q1502548,Webicht,1,50.9823,11.3557
de,Q14817,Lemgo,1,52.027680555555555,8.9043
de,Q516056,Bockenheim,1,50.123888888889,8.6391666666667
de,Q302785,Hammelburg,1,50.11666666666667,9.9
de,Q138229,Oleśnica,1,51.2,17.383333333333
de,Q486541,Jüterbog,1,51.993333333333,13.072777777778
de,Q191739,Florence Cathedral,1,43.77305555555556,11.256944444444445
de,Q660348,Visp District,1,46.283333333333,7.8666666666667
de,Q373802,Andrian,1,46.51791,11.23141
de,Q1235930,Colonus,1,37.995833,23.715278
de,Q211285,Tinos,1,37.533333333333,25.166666666667
de,Q1443132,Kalaureia,1,37.51861111,23.47916667
de,Q696193,Ecbatana,1,34.8065,48.516247
de,Q383079,Bourdeaux,1,44.586388888889,5.1344444444444
de,Q832449,Erms,1,48.593,9.2364
de,Q158884,Taunus,1,50.23333333,8.45
de,Q188650,Lusitania,1,38.7689,-7.2181
de,Q1308,Como,1,45.81025,9.0861388888889
de,Q14429,Lake Biel,1,47.085555555556,7.1741666666667
de,Q83247,Braga,1,41.533333333333,-8.4166666666667
de,Q21284,Heiligenstein,1,48.423055555556,7.4502777777778
de,Q41642,Phoenicia,1,34.116667,35.65
de,Q339258,Mocha,1,13.31666667,43.25
de,Q1018156,Ialysos,1,36.416,28.15648
de,Q1353,Delhi,1,28.666666666667,77.216666666667
de,Q511998,Guttenberg,1,50.155,11.564722222222
de,Q634084,Trebur,1,49.924166666667,8.4091666666667
de,Q52427,San Marco,1,45.434,12.333
de,Q506739,Limbourg,1,50.6122,5.9403
de,Q370736,Cape Colony,1,-33,18
de,Q35342,Titicaca,1,-15.825,-69.325
de,Q191687,Heliopolis,1,30.129527777778,31.288888888889
de,Q3511429,Sévenne,1,45.53662,4.8708
de,Q379652,Philippi,1,41.012072,24.284576
de,Q181157,Popocatépetl,1,19.02222,-98.62778
de,Q1527,Minnesota,1,46,-94
de,Q646012,Niederwalddenkmal,1,49.981028,7.899833
de,Q21018,Tönning,1,54.317222222222,8.9427777777778
de,Q20741,Eiderstedt,1,54.35,8.8333333333333
de,Q287431,Grabsleben,1,50.936111111111,10.836111111111
de,Q705011,Wandersleben,1,50.9,10.85
de,Q1741961,Kindleben,1,50.9761,10.7486
de,Q2568548,Wiegleben,1,51.0478,10.6293
de,Q552620,Nottleben,1,50.965277777778,10.844444444444
de,Q665760,Bologne,1,48.201944444444,5.1408333333333
de,Q3923,Bayreuth,1,49.948055555556,11.578333333333
de,Q4122,Wolfenbüttel,1,52.162222222222,10.536944444444
de,Q1457696,Castle Crottorf,1,50.9057,7.78814
de,Q1643658,Escurial,1,39.169444444444,-5.8855555555556
de,Q16666,Nanjing,1,32.060833333333335,118.77888888888889
de,Q528727,Weidenbach,1,49.198055555555555,10.643888888888888
de,Q187373,Hamadan Province,1,34.7982,48.5146
de,Q767820,Tabas,1,33.59583333333333,56.92444444444445
de,Q5662968,Haroonabad,1,29.61,73.1361111111111
de,Q165352,Kerman Province,1,29.21,57.07
de,Q717938,Wschowa,1,51.8,16.3
de,Q505915,Hohenau,1,48.85,13.488611111111
de,Q146351,Liberec,1,50.766666666666666,15.05
de,Q1796771,Köthen,1,51.75111111111111,11.973611111111111
de,Q55950,Ponte,1,41.216666666667,14.7
de,Q203018,Zile,1,40.3,35.883333333333
de,Q2145,Quebec City,1,46.816111,-71.224167
de,Q689513,Oechlitz,1,51.333055555556,11.766666666667
de,Q7066951,Nowy Borowiec,1,52.00916667,18.01083333
de,Q1971021,Hainberg,1,49.4258,10.9925
de,Q186320,Grand Duchy of Baden,1,49.01666667,8.4
de,Q12771,canton Vaud,1,46.616666666667,6.55
de,Q490025,Ratzeburg,1,53.701666666667,10.756666666667
de,Q21865347,St. Jakob im Rosental,1,46.54694444444444,14.057777777777778
de,Q12205453,Rachgoun Island,1,35.321388888889,-1.48
de,Q656446,Unterstrass,1,47.391447222222,8.5387694444444
de,Q834,Valais,1,46.066666666667,7.6
de,Q514081,Gévaudan,1,44.7,3.3
de,Q64617,Mesocco,1,46.39146,9.23744
de,Q332952,Überlingen,1,47.766666666666666,9.165
de,Q7436,Gatchina,1,59.56841,30.122892
de,Q34820,Santo Domingo,1,18.476388888889,-69.893333333333
de,Q572425,Lütschine,1,46.691055555556,7.8982777777778
de,Q11911,Bern,1,46.84,7.6
de,Q756581,Františkovy Lázně,1,50.120455065226,12.35181521379
de,Q265655,Brigittenau,1,48.236667,16.369444
de,Q636625,Bolesławiec County,1,51.266666666667,15.566666666667
de,Q304527,Prosna,1,52.141706131334,17.662110328674
de,Q301191,Aare Gorge,1,46.717777777778,8.2136111111111
de,Q14592,Ettiswil,1,47.148611111111,8.0172222222222
de,Q62069069,Neckartäle,1,48.0963,8.56927
de,Q22629,Germersheim,1,49.216666666667,8.3666666666667
de,Q693420,Viganello,1,46.016666666667,8.9833333333333
de,Q321139,Roussillon,1,43.902222222222,5.2927777777778
de,Q152252,Potsdamer Platz,1,52.508944444444445,13.376333333333333
de,Q14537704,Groß-Berliner Damm,1,52.444789,13.516874
de,Q1417477,Finkenkrug,1,52.5634,13.0425
de,Q132947,Valday,1,57.966666666667,33.25
de,Q1496289,Gauri Sankar,1,27.953333333333333,86.33583333333333
de,Q772458,Połczyn-Zdrój,1,53.766666666667,16.1
de,Q1647633,Leutasch Gorge,1,47.4282,11.2464
de,Q963477,Nervi,1,44.383333333333,9.0333333333333
de,Q244095,Bellagio,1,45.9875,9.2619444444444
de,Q108564999,Sundgau,1,47.62305555555555,7.239444444444445
de,Q64044,Bellinzona,1,46.195555,9.023809
de,Q976,Tomsk,1,56.488611111111,84.952222222222
de,Q382500,Nevsky Prospect,1,59.93667,30.315
de,Q1957,Vologda,1,59.216666666667,39.9
de,Q186901,Drina,1,44.891391666667,19.355936111111
de,Q749717,Kunowice,1,52.35095,14.63419
de,Q124539,Whitechapel,1,51.51638888888889,-0.06916666666666667
de,Q675571,Monte Ceneri,1,46.13916667,8.90666667
de,Q3935,Windhoek,1,-22.57,17.083611111111
de,Q170322,Qingdao,1,36.116666666667,120.4
de,Q216104,Caelian Hill,1,41.88358749781611,12.49499234285228
de,Q2996995,Skage,1,64.467222222222,11.756388888889
de,Q6548,Orléans,1,47.902222222222,1.9041666666667
de,Q372647,Chillon Castle,1,46.41416666666667,6.9275
de,Q658776,Meung-sur-Loire,1,47.828611111111,1.6983333333333
de,Q5050288,Castle Salem,1,51.595881,-9.056028
de,Q6313,Meissen District,1,51.216666666667,13.516666666667
de,Q1288751,Mount Gerizim,1,32.199444444444,35.272777777778
de,Q1743701,Kishon River,1,32.81444444444445,35.02611111111111
de,Q18199087,Sarona,1,32.072391666667,34.786619444444
de,Q212947,Châtillon,1,48.801111111111,2.2886111111111
de,Q2278442,Hamberg,1,47.7614,-99.5139
de,Q381572,Hochstatt,1,47.701944444444,7.2758333333333
de,Q2358098,Stubnitz,1,54.55,13.6333
de,Q37378,Arara,1,-6.8277777777778,-35.757777777778
de,Q1379299,Smyrna,1,38.423889,27.142778
de,Q1135603,Thyatira,1,38.9208333333,27.8416666667
de,Q4880851,Magdala,1,32.839166666667,35.5075
de,Q151920,Tiberias,1,32.789722222222,35.524722222222
de,Q5533392,Kinneret,1,32.860555555556,35.507222222222
de,Q1549278,Machaerus,1,31.56694,35.63361
de,Q2456076,Chorazin,1,32.911388888889,35.563888888889
de,Q606295,Banias,1,33.24861111111111,35.69444444444444
de,Q40556,Horn of Africa,1,9.5,48
de,Q11757737,Lipnik,1,49.819444444444,19.085
de,Q161885,Kingdom of Great Britain,1,51.5,-0.13333333
de,Q62604292,Heiligental,1,48.321838,9.521115
de,Q11953081,Troezen,1,37.50277777777778,23.356944444444444
de,Q976868,Hamel,1,50.28,3.0738888888889
de,Q272680,Bosra,1,32.516666666667,36.483333333333
de,Q205057,Cuzco Department,1,-13.26,-72.11
de,Q762914,Hospital St. Jakob at Birs,1,47.542,7.61786
de,Q659817,Leitha,1,47.868885,17.28801
de,Q4097049,Bronne,1,51.083611111111,26.6375
de,Q237516,Martigues,1,43.405277777778,5.0475
de,Q655554,Trocnov,1,48.905833333333,14.596111111111
de,Q461287,Ostrołęka,1,53.083333333333336,21.566666666666666
de,Q192744,Limoux,1,43.056944444444,2.2186111111111
de,Q468222,Montjoyer,1,44.476388888889,4.8519444444444
de,Q828570,Bodrog,1,48.123218,21.413383
de,Q15110158,Eichental,1,49.320772,12.336271
de,Q565987,Heideland,1,51,11.916666666667
de,Q2029115,Tarvastu Castle,1,58.24972222,25.88638889
de,Q28221538,Maionia in Lydia,1,38.535161,28.491469
de,Q3855120,Mergellina,1,40.82680556,14.22263889
de,Q741669,Utin,1,54.139,10.626
de,Q498545,Meldorf,1,54.083333333333336,9.066666666666666
de,Q16073,Itzehoe,1,53.925,9.5163888888889
de,Q27168,Randers,1,56.456944444444,10.039166666667
de,Q23787972,Meinstorf (Sankt Englmar),1,48.97861,12.818688
de,Q1026315,Gretna Green,1,55.006388888889,-3.0625
de,Q166131,Antilles,1,18.2176,-67.8639
de,Q1003328,Karasburg,1,-28.017222222222,18.747777777778
de,Q217768,Péronne,1,49.932222222222,2.9363888888889
de,Q1820,Rahlstedt,1,53.6,10.15
de,Q3146,Pellworm,1,54.516666666667,8.6369444444444
de,Q22473,Ellern,1,49.985,7.6444444444444
de,Q213551,Västergötland,1,57.728,12.7
de,Q3353382,Battle of Fotevik,1,55.45,12.9667
de,Q223927,Gembloux,1,50.5594,4.6922
de,Q602298,Bouges-le-Château,1,47.039444444444,1.6733333333333
de,Q1895799,Maria Eich,1,48.1065248326053,11.408956334232
de,Q1837163,Bylderup-Bov,1,54.9406,9.0881
de,Q12343621,Urnehoved Tingsted,1,54.9901,9.3244
de,Q459,Plovdiv,1,42.142086,24.741454
de,Q180756,Scania,1,55.8,13.61666667
de,Q557089,Westensee,1,54.275555555556,9.9019444444444
de,Q18094,Honolulu,1,21.304694444444443,-157.85719444444445
de,Q188977,Les Invalides,1,48.855,2.3125
de,Q25162136,Greek Islands,1,38,25
de,Q26857,Aetolia,1,38.616666666667,21.4
de,Q110259770,Gunib Fortress,1,42.391194,46.955514
de,Q41983,Marne,1,48.816388888889,2.4108333333333
de,Q208457,Hénon,1,48.384722222222,-2.6836111111111
de,Q3407649,Propylaea of Athens,1,37.971694444444445,23.72511111111111
de,Q1371976,Herthasee,1,54.5686,13.6478
de,Q490453,Eckernförde,1,54.474166666667,9.8377777777778
de,Q80914,Tabasco,1,17.966666666666665,-92.56666666666666
de,Q1510126,Gerar,1,31.381694444444,34.606888888889
de,Q832080,Litz,1,49.416388888889,2.3316666666667
de,Q5765,Balearic Islands,1,39.5,3
de,Q1617562,Nigrán,1,42.1415954,-8.8066339
de,Q459673,Leucate,1,42.909444444444,3.0288888888889
de,Q1435,Zagreb,1,45.81305555555556,15.977222222222222
de,Q79880,Debrecen,1,47.53,21.639166666667
de,Q1879280,Lärchenberg,1,51.090611111111,14.638083333333
de,Q8936588,Döhren,1,52.3354,9.7662
de,Q10979269,Raduńskie Górne,1,54.2391,17.9768
de,Q1297,Chicago,1,41.85003,-87.65005
de,Q1538267,Völksen,1,52.2172,9.62778
de,Q1593837,Heidberg,1,52.2311,10.5392
de,Q501626,Wildeshausen,1,52.893055555556,8.4313888888889
de,Q628274,Harpstedt,1,52.9,8.5833333333333
de,Q1967803,Aller,1,52.945825,9.18561389
de,Q1897951,Marienstrasse,1,52.36946,9.74843
de,Q18615968,Limmer,1,52.377,9.6868
de,Q1271022,Döhren-Wülfel,1,52.3267,9.77611
de,Q1664872,Hellenstein Castle,1,48.675638888889,10.149166666667
de,Q96219317,Aubruchkanal,1,51.40631,6.63258
de,Q97354172,Vahrenwald,1,52.3991,9.7283
de,Q10969917,Heidekant,1,51.9531,6.205
de,Q97924530,Leinhausen,1,52.3989,9.6744
de,Q63139227,Bemerode,1,52.3466,9.8283
de,Q98446179,Stöckener Straße,1,52.41185,9.6466
de,Q104092430,Lavesstraße,1,52.37359,9.74809
de,Q1593851,Heidbrink,1,52.2914,8.63694
de,Q1012797,Ostia,1,41.755833,12.291667
de,Q121538,Torne River,1,65.80833333,24.14583333
de,Q187834,Saône,1,45.7246,4.8191
de,Q503837,Mönchsdeggingen,1,48.783333333333,10.583333333333
de,Q48923,Genthod,1,46.266666666667,6.15
de,Q1093236,Clarens,1,43.162777777778,0.41444444444444
de,Q30684410,Block Berg,1,53.0174,11.2848
de,Q1601473,Brie,1,45.737777777778,0.24083333333333
de,Q659443,Bernina District,1,46.335556,10.077778
de,Q18022776,Küßnach,1,47.59396,8.36417
de,Q667166,Septimer Pass,1,46.417222222222,9.6411111111111
de,Q14448,Lake Murten,1,46.933333333333,7.075
de,Q2175344,Königsburg,1,51.7417,10.7672
de,Q69099,Trimmis,1,46.895833333333,9.5641666666667
de,Q658594,Reno,1,44.596388888889,12.280277777778
de,Q69216,Küsnacht,1,47.318055555556,8.5825
de,Q371034,Urnersee,1,46.95,8.6
de,Q47554,Toruń,1,53.0144,18.6014
de,Q7899,Fulda,1,50.560138888889,9.6861111111111
de,Q637242,Borgo,1,42.553888888889,9.4275
de,Q42807,Nîmes,1,43.83833333333333,4.3597222222222225
de,Q673824,Landquart,1,46.968611111111,9.5502777777778
de,Q160927,Blois,1,47.593055555556,1.3272222222222
de,Q110597810,Sankt Justinus Waldstetten,1,49.566762501705824,9.448785542408253
de,Q2236536,Abila,1,31.849722222222,35.678611111111
de,Q492312,Hondarribia,1,43.3624372,-1.7914777
de,Q222884,Arnon,1,47.217021,2.011549
de,Q755123,Phlegraean Fields,1,40.827,14.139
de,Q538820,Valdarno,1,43.566666666667,11.533333333333
de,Q34881991,Syrène,1,46.588333333333,5.6988888888889
de,Q179343,Casium,1,31.21817,33.07771
de,Q1587523,Serbonian Bog,1,31.123497222222,33.118286111111
de,Q695265,Hormuz Island,1,27.0675,56.46
de,Q173545,Hama,1,35.135,36.75
de,Q199547,Harran,1,36.87083333333333,39.025
de,Q4817704,Senir,1,36.7943,31.9522
de,Q1092415,Givat HaMoreh,1,32.61764,35.34873
de,Q210258,Seres,1,37,111
de,Q865534,Sennar,1,12.94028,34.18944
de,Q366010,Amarah,1,31.833333333333,47.15
de,Q1029,Mozambique,1,-19,35
de,Q581765,Aron,1,24.63333,77.7
de,Q688660,Darién Province,1,8.4083333333333,-77.915
de,Q217501,Pechora Sea,1,69.75,54
de,Q1411543,Réaumur,1,46.719444444444,-0.80166666666667
de,Q597820,Saint-Cyr,1,46.680833333333,4.8897222222222
de,Q1130,Iserlohn,1,51.38333333333333,7.666666666666667
de,Q81722,Kamenz,1,51.27,14.095278
de,Q77038757,Köpnick,1,51.9396097,12.7096258
de,Q207989,Southern Italy,1,41.194189,15.242417
de,Q736,Ecuador,1,-1,-78
de,Q4051,Friedrichshafen,1,47.654166666667,9.4791666666667
de,Q14282303,Rißtal,1,47.461,11.512
de,Q61825,Besigheim,1,48.998888888889,9.1413888888889
de,Q1136609,Styr River,1,52.107559514927,26.582880020142
de,Q2592276,Wolfsbrunnen (Heidelberg),1,49.4112,8.7464
de,Q28960494,Geißberg,1,48.34,9.3983333333333
de,Q130321,Mount Athos,1,40.15833333333333,24.327222222222222
de,Q474939,Cennet and Cehennem,1,36.4525,34.105555555556
de,Q11085373,Port Lüshun,1,38.78333333333333,121.25
de,Q20070,Crimmitschau,1,50.818055555556,12.3875
de,Q1034146,Cap Ferrat,1,43.6875,7.32916667
de,Q943209,Solfatara,1,40.82722222,14.13916667
de,Q1605971,Barjas,1,42.611111111111,-6.9786111111111
de,Q689719,Sarner Aa,1,46.951666666667,8.2952777777778
de,Q1070763,Johnstown,1,40.3228,-78.9208
de,Q256209,Waxenstein,1,47.4475,11.022777777778
de,Q845310,Caprera,1,41.2,9.4666666666667
de,Q31220206,Monte Tiberio,1,40.55917,14.26166
de,Q1236078,Lerna,1,37.551195,22.718214
de,Q543662,Wittow,1,54.633333333333,13.333333333333
de,Q1968566,Pyla,1,35.00468965,33.68907006
de,Q1330828,Mycale,1,37.666666666667,27.083333333333
de,Q204871,Charles Bridge,1,50.086388888889,14.411944444444
de,Q678456,Kaiserswerth,1,51.3,6.7391666666667
de,Q1464160,Friedrichsaue,1,52.5989,14.4686
de,Q211263,Armenian Highlands,1,39.7,44.3
de,Q81046,Charleroi,1,50.416666666667,4.4441666666667
de,Q9839,Grave,1,51.7592,5.7383
de,Q1442494,Schleswig,1,54.51527786,9.56972218
de,Q5201982,Czerna,1,51.22638889,16.80138889
de,Q681427,Tus,1,36.48613888888889,59.51755555555555
de,Q432545,Lucrinus Lacus,1,40.829444444444,14.080277777778
de,Q660005,Crathis,1,39.723611,16.529167
de,Q12877267,Erasinos,1,37.583705,22.74621
de,Q59116,Sorrento Peninsula,1,40.63055556,14.41666667
de,Q3984382,Stabian Baths,1,40.749921,14.487616
de,Q58585,Falciano del Massico,1,41.166666666667,13.95
de,Q189387,Ischia,1,40.73111111111111,13.895555555555555
de,Q95104,Goro,1,44.8518,12.2959
de,Q767528,Nisyros,1,36.586,27.16
de,Q2537130,Kleitor,1,37.8925,22.103333333333
de,Q61089,Malacca,1,2.1888888888889,102.25111111111
de,Q3827,Maluku Islands,1,-2,128
de,Q16918256,Boca Chica Island,1,8.26605,-82.2916
de,Q1183,Puerto Rico,1,18.25,-66.5
de,Q3107235,Oueslatia,1,35.84,9.58
de,Q3540,Banten,1,-6.5,106.25
de,Q3273127,Manoa,1,21.3147,-157.808
de,Q3757,Java,1,-7.4916666666667,110.00444444444
de,Q3769,French Guiana,1,3.99886,-52.99994
de,Q1142895,Cubagua,1,10.811666666666667,-64.19305555555556
de,Q637954,Betar,1,31.73,35.135556
de,Q196987,Zeugma,1,37.05861111,37.86583333
de,Q396884,Șard,1,46.13,23.53361111
de,Q174665,Alba Iulia,1,46.076388888889,23.572777777778
de,Q9949,Naarden,1,52.295277777778,5.1622222222222
de,Q109535,Zutphen,1,52.14,6.195
de,Q889367,Bodanrück,1,47.75055556,9.07111111
de,Q550673,Murg,1,47.554722222222,8.0241666666667
de,Q547905,Wipfeld,1,49.916666666667,10.166666666667
de,Q131631,Nymphenburg Palace,1,48.158056,11.503611
de,Q511254,Chojnik Castle,1,50.833611111111,15.643611111111
de,Q1156,Mumbai,1,19.075833333333332,72.8775
de,Q37759348,City walls of Wiener Neustadt,1,47.81224,16.24688
de,Q888825,Boboli Gardens,1,43.765285,11.24861
de,Q82776,Terek,1,43.5953,47.5597
de,Q634052,Fontenoy,1,50.5675,3.4728
de,Q26362438,Bello Sguardo,1,52.110027,-2.331579
de,Q6383,Lake Balaton,1,46.85,17.72
de,Q1064032,Tura,1,47.606666666667,19.596666666667
de,Q13376,Pistoia,1,43.933333333333,10.916666666667
de,Q23798,Eure,1,49.294722222222,1.0397222222222
de,Q1655787,Iber,1,51.741122222222224,9.879533333333333
de,Q1351474,Gediz River,1,38.963277777777776,29.391222222222222
de,Q13409862,Giglio,1,42.35,10.9
de,Q47540,Sorgà,1,45.216666666667,10.983333333333
de,Q116440,Arpino,1,41.64705,13.61155
de,Q2003,Newfoundland and Labrador,1,53,-60
de,Q5764,Bukhara,1,39.774722222222,64.428611111111
de,Q35045,Potosí,1,-19.589166666666667,-65.75333333333333
de,Q189288,Stratford-upon-Avon,1,52.19277777777778,-1.7063888888888887
de,Q111362,Samogitia,1,55.98333333,22.25
de,Q36433,Porto,1,41.149472222222,-8.6107777777778
de,Q10745,Borsdorf,1,51.346944444444,12.538333333333
de,Q28913445,Trankebar,1,11.0325,79.85305556
de,Q233576,Epidaurus,1,37.59777777777778,23.074444444444445
de,Q131964,Austrian Empire,1,48.2,16.35
de,Q626655,Cévennes,1,44.42623611,3.73926389
de,Q2739014,Swahili coast,1,-9,39
de,Q188615,Abdera,1,40.932628,24.975539
de,Q14459,Lake Sempach,1,47.15,8.15
de,Q767089,Salamis,1,35.183333333333,33.9
de,Q1105893,Qazvin Province,1,36.2693,50.0029
de,Q166523,Utica,1,37.056527777778,10.062258333333
de,Q779,Connecticut,1,41.6,-72.7
de,Q9278,Abu Mena,1,30.84105,29.66349
de,Q103239,San Giuliano Terme,1,43.7625,10.441388888889
de,Q104102,Corzano,1,45.45,10.016666666667
de,Q52080,Cortona,1,43.275555555556,11.988055555556
de,Q4012406,Villa Patrizi,1,41.909,12.503722222222223
de,Q168954,Tripoli,1,34.43666666666667,35.83444444444444
de,Q13373,Lucca,1,43.85,10.516666666667
de,Q14087,Tronto,1,42.894444444444,13.916111111111
de,Q848386,Palazzo Farnese,1,41.894694444444,12.470805555556
de,Q1048627,Castel Sant'Elmo,1,40.84362,14.239329
de,Q51179,Altino,1,42.1,14.333333333333
de,Q52441,Torcello,1,45.498333333333335,12.418333333333333
de,Q2121385,San Pietro di Castello,1,45.43379,12.35992
de,Q2759,Urbino,1,43.725238888889,12.6372
de,Q17053341,Virgil's tomb,1,40.829583333333,14.217555555556
